Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus
Eukaryota,Eukaryota,,Cryptophyta,Cryptomonadales,Cryptomonadaceae,Chilomonas
Eukaryota,Eukaryota,,Cryptophyta,Cryptomonadales,Cryptomonadaceae,Cryptomonas
Eukaryota,Eukaryota,,Cryptophyta,Cryptomonadales,Goniomonadaceae,Goniomonas
Eukaryota,Eukaryota,,Cryptophyta,Pyrenomonadales,Chroomonadaceae,Chroomonas
Eukaryota,Eukaryota,,Cryptophyta,Pyrenomonadales,Chroomonadaceae,Komma
Eukaryota,Eukaryota,,Cryptophyta,Pyrenomonadales,Geminigeraceae,Teleaulax
Eukaryota,Eukaryota,,Dictyochophyceae,Pedinellales,,Pseudopedinella
Eukaryota,Eukaryota,,Dinophyceae,Blastodiniales,,Blastodinium
Eukaryota,Eukaryota,,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium
Eukaryota,Eukaryota,,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium
Eukaryota,Eukaryota,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium
Eukaryota,Eukaryota,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium
Eukaryota,Eukaryota,,Dinophyceae,Noctilucales,Kofoidiniaceae,Kofoidinium
Eukaryota,Eukaryota,,Dinophyceae,Peridiniales,Peridiniopsidaceae,Peridiniopsis
Eukaryota,Eukaryota,,Dinophyceae,Peridiniales,Thoracosphaeraceae,Amyloodinium
Eukaryota,Eukaryota,,Dinophyceae,Suessiales,Biecheleriaceae,Biecheleria
Eukaryota,Eukaryota,,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya
Eukaryota,Eukaryota,,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella
Eukaryota,Eukaryota,,Florideophyceae,Batrachospermales,Batrachospermaceae,Kumanoa
Eukaryota,Eukaryota,,Glaucocystophyceae,,Cyanophoraceae,Cyanophora
Eukaryota,Eukaryota,,Heterolobosea,,,Learamoeba
Eukaryota,Eukaryota,,Heterolobosea,,,Singhamoeba
Eukaryota,Eukaryota,,Heterolobosea,,Psalteriomonadidae,Psalteriomonas
Eukaryota,Eukaryota,,Heterolobosea,,Psalteriomonadidae,Sawyeria
Eukaryota,Eukaryota,,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Allovahlkampfia
Eukaryota,Eukaryota,,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Naegleria
Eukaryota,Eukaryota,,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Neovahlkampfia
Eukaryota,Eukaryota,,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Tetramitus
Eukaryota,Eukaryota,,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Vahlkampfia
Eukaryota,Eukaryota,,Heterotrichea,Heterotrichida,Blepharismidae,Blepharisma
Eukaryota,Eukaryota,,Heterotrichea,Heterotrichida,Condylostomatidae,Linostomella
Eukaryota,Eukaryota,,Heterotrichea,Heterotrichida,Spirostomidae,Spirostomum
Eukaryota,Eukaryota,,Heterotrichea,Heterotrichida,Stentoridae,Stentor
Eukaryota,Eukaryota,,Ichthyosporea,Dermocystida,,Amphibiocystidium
Eukaryota,Eukaryota,,Ichthyosporea,Ichthyophonida,,Anurofeca
Eukaryota,Eukaryota,,Ichthyosporea,Ichthyophonida,,Ichthyophonus
Eukaryota,Eukaryota,,Ichthyosporea,Ichthyophonida,Amoebidiaceae,Paramoebidium
Eukaryota,Eukaryota,,Karyorelictea,Loxodida,Loxodidae,Loxodes
Eukaryota,Eukaryota,,Labyrinthulomycetes,,,Diplophrys
Eukaryota,Eukaryota,,Labyrinthulomycetes,,,Sorodiplophrys
Eukaryota,Eukaryota,,Labyrinthulomycetes,,Amphitraemidae,Amphitrema
Eukaryota,Eukaryota,,Labyrinthulomycetes,,Labyrinthulaceae,Labyrinthula
Eukaryota,Eukaryota,,Litostomatea,Entodiniomorphida,Ophryoscolecidae,Entodinium
Eukaryota,Eukaryota,,Litostomatea,Entodiniomorphida,Ophryoscolecidae,Epidinium
Eukaryota,Eukaryota,,Litostomatea,Entodiniomorphida,Ophryoscolecidae,Ophryoscolex
Eukaryota,Eukaryota,,Litostomatea,Haptorida,Acropisthiidae,Fuscheria
Eukaryota,Eukaryota,,Litostomatea,Haptorida,Didiniidae,Didinium
Eukaryota,Eukaryota,,Litostomatea,Haptorida,Spathidiidae,Arcuospathidium
Eukaryota,Eukaryota,,Litostomatea,Haptorida,Trachelophyllidae,Acaryophrya
Eukaryota,Eukaryota,,Litostomatea,Haptorida,Trachelophyllidae,Chaenea
Eukaryota,Eukaryota,,Litostomatea,Pleurostomatida,Amphileptidae,Amphileptus
Eukaryota,Eukaryota,,Litostomatea,Pleurostomatida,Amphileptidae,Hemiophrys
Eukaryota,Eukaryota,,Litostomatea,Pleurostomatida,Litonotidae,Acineria
Eukaryota,Eukaryota,,Litostomatea,Pleurostomatida,Litonotidae,Loxophyllum
Eukaryota,Eukaryota,,Litostomatea,Vestibuliferida,Balantidiidae,Balantidium
Eukaryota,Eukaryota,,Litostomatea,Vestibuliferida,Isotrichidae,Isotricha
Eukaryota,Eukaryota,,Litostomatea,Vestibuliferida,Trimyemidae,Trimyema
Eukaryota,Eukaryota,,Nassophorea,Nassulida,Colpodidiidae,Colpodidium
Eukaryota,Eukaryota,,Nassophorea,Nassulida,Nassulidae,Obertrumia
Eukaryota,Eukaryota,,Oligohymenophorea,Hymenostomatida,Glaucomidae,Anteglaucoma
Eukaryota,Eukaryota,,Oligohymenophorea,Hymenostomatida,Tetrahymenidae,Tetrahymena
Eukaryota,Eukaryota,,Oligohymenophorea,Hymenostomatida,Turaniellidae,Colpidium
Eukaryota,Eukaryota,,Oligohymenophorea,Peniculida,Frontoniidae,Disematostoma
Eukaryota,Eukaryota,,Oligohymenophorea,Peniculida,Frontoniidae,Frontonia
Eukaryota,Eukaryota,,Oligohymenophorea,Peniculida,Parameciidae,Paramecium
Eukaryota,Eukaryota,,Oligohymenophorea,Peniculida,Stokesiidae,Stokesia
Eukaryota,Eukaryota,,Oligohymenophorea,Peniculida,Urocentridae,Urocentrum
Eukaryota,Eukaryota,,Oligohymenophorea,Philasterida,Pseudocohnilembidae,Pseudocohnilembus
Eukaryota,Eukaryota,,Oligohymenophorea,Philasterida,Uronematidae,Uronema
Eukaryota,Eukaryota,,Oligohymenophorea,Pleuronematida,Cyclidiidae,Cyclidium
Eukaryota,Eukaryota,,Oligohymenophorea,Pleuronematida,Cyclidiidae,Protocyclidium
Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Epistylidae,Epistylis
Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Operculariidae,Opercularia
Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Opisthonectidae,Opisthonecta
Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Opisthonectidae,Telotrochidium
Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Vaginicolidae,Vaginicola
Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Vorticellidae,Carchesium
Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Vorticellidae,Epicarchesium
Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Vorticellidae,Pseudovorticella
Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Vorticellidae,Vorticella
Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Zoothamniidae,Zoothamnium
Eukaryota,Eukaryota,,Oligohymenophorea,Thigmotrichida,Ancistridae,Ancistrum
Eukaryota,Eukaryota,,Oomycetes,,,Haptoglossa
Eukaryota,Eukaryota,,Oomycetes,Lagenidiales,,Paralagenidium
Eukaryota,Eukaryota,,Oomycetes,Lagenidiales,Lagenidiaceae,Lagenidium
Eukaryota,Eukaryota,,Oomycetes,Peronosporales,,Phytophthora
Eukaryota,Eukaryota,,Oomycetes,Peronosporales,Peronosporaceae,Plasmopara
Eukaryota,Eukaryota,,Oomycetes,Peronosporales,Peronosporaceae,Sclerospora
Eukaryota,Eukaryota,,Oomycetes,Pythiales,Pythiaceae,Pythium
Eukaryota,Eukaryota,,Oomycetes,Saprolegniales,Saprolegniaceae,Aphanomyces
Eukaryota,Eukaryota,,Oomycetes,Saprolegniales,Saprolegniaceae,Saprolegnia
Eukaryota,Eukaryota,,Phyllopharyngea,Chlamydodontida,Chilodonellidae,Phascolodon
Eukaryota,Eukaryota,,Phyllopharyngea,Chlamydodontida,Chilodonellidae,Pseudochilodonopsis
Eukaryota,Eukaryota,,Phyllopharyngea,Chlamydodontida,Chlamydodontidae,Odontochlamys
Eukaryota,Eukaryota,,Phyllopharyngea,Chlamydodontida,Lynchellidae,Chlamydonella
Eukaryota,Eukaryota,,Phyllopharyngea,Cyrtophorida,,Chilodonella
Eukaryota,Eukaryota,,Phyllopharyngea,Cyrtophorida,,Trithigmostoma
Eukaryota,Eukaryota,,Phyllopharyngea,Dysteriida,Dysteriidae,Dysteria
Eukaryota,Eukaryota,,Phyllopharyngea,Dysteriida,Dysteriidae,Trochilia
Eukaryota,Eukaryota,,Phyllopharyngea,Dysteriida,Hartmannulidae,Trochilioides
Eukaryota,Eukaryota,,Phyllopharyngea,Endogenida,Acinetidae,Acineta
Eukaryota,Eukaryota,,Phyllopharyngea,Endogenida,Acinetidae,Paracineta
Eukaryota,Eukaryota,,Phyllopharyngea,Endogenida,Tokophryidae,Tokophrya
Eukaryota,Eukaryota,,Phyllopharyngea,Evaginogenida,Discophryidae,Discophrya
Eukaryota,Eukaryota,,Phyllopharyngea,Evaginogenida,Discophryidae,Prodiscophrya
Eukaryota,Eukaryota,,Phyllopharyngea,Evaginogenida,Heliophryidae,Heliophrya
Eukaryota,Eukaryota,,Plagiopylea,Odontostomatida,Epalxellidae,Epalxella
Eukaryota,Eukaryota,,Prostomatea,Prorodontida,Colepidae,Coleps
Eukaryota,Eukaryota,,Prostomatea,Prorodontida,Colepidae,Levicoleps
Eukaryota,Eukaryota,,Prostomatea,Prorodontida,Holophryidae,Pelagothrix
Eukaryota,Eukaryota,,Prostomatea,Prorodontida,Placidae,Placus
Eukaryota,Eukaryota,,Prostomatea,Prorodontida,Prorodontidae,Prorodon
Eukaryota,Eukaryota,,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa
Eukaryota,Eukaryota,,Spirotrichea,,Strombidiidae,Spirostrombidium
Eukaryota,Eukaryota,,Spirotrichea,,Strombidiidae,Strombidium
Eukaryota,Eukaryota,,Spirotrichea,Choreotrichida,Strobilidiidae,Rimostrombidium
Eukaryota,Eukaryota,,Spirotrichea,Euplotida,Aspidiscidae,Aspidisca
Eukaryota,Eukaryota,,Spirotrichea,Euplotida,Euplotidae,Euplotes
Eukaryota,Eukaryota,,Spirotrichea,Euplotida,Euplotidae,Moneuplotes
Eukaryota,Eukaryota,,Spirotrichea,Sporadotrichida,Halteriidae,Halteria
Eukaryota,Eukaryota,,Spirotrichea,Sporadotrichida,Oxytrichidae,Oxytricha
Eukaryota,Eukaryota,,Spirotrichea,Sporadotrichida,Oxytrichidae,Stylonychia
Eukaryota,Eukaryota,,Spirotrichea,Stichotrichida,Kahliellidae,Parentocirrus
Eukaryota,Eukaryota,,Spirotrichea,Stichotrichida,Spirofilidae,Hypotrichidium
Eukaryota,Eukaryota,,Spirotrichea,Tintinnida,Tintinnidae,Tintinnidium
Eukaryota,Eukaryota,,Spirotrichea,Urostylida,Holostichidae,Anteholosticha
Eukaryota,Eukaryota,,Spirotrichea,Urostylida,Holostichidae,Holosticha
Eukaryota,Eukaryota,,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas
Eukaryota,Eukaryota,,Synurophyceae,Synurales,Mallomonadaceae,Synura
Eukaryota,Eukaryota,,Synurophyceae,Synurales,Synuraceae,Chrysosphaerella
Eukaryota,Eukaryota,Apicomplexa,Aconoidasida,,Babesiidae,Babesia
Eukaryota,Eukaryota,Apicomplexa,Aconoidasida,Haemosporida,Plasmodiidae,Plasmodium
Eukaryota,Eukaryota,Apicomplexa,Coccidia,Agamococcidiorida,Rhytidocystidae,Rhytidocystis
Eukaryota,Eukaryota,Apicomplexa,Coccidia,Eucoccidiorida,Cryptosporidiidae,Cryptosporidium
Eukaryota,Eukaryota,Apicomplexa,Coccidia,Eucoccidiorida,Eimeriidae,Eimeria
Eukaryota,Eukaryota,Apicomplexa,Gregarinasina,Eugregarinorida,Gregarinidae,Gregarina
Eukaryota,Eukaryota,Apicomplexa,Gregarinasina,Eugregarinorida,Lecudinidae,Ascogregarina
Eukaryota,Eukaryota,Apicomplexa,Gregarinasina,Eugregarinorida,Monocystidae,Monocystis
Eukaryota,Eukaryota,Apicomplexa,Gregarinasina,Eugregarinorida,Sphaerocystidae,Paraschneideria
Eukaryota,Eukaryota,Apicomplexa,Gregarinasina,Eugregarinorida,Stenophoridae,Stenophora
Eukaryota,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cymbellonitzschia
Eukaryota,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia
Eukaryota,Eukaryota,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Cymbella
Eukaryota,Eukaryota,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema
Eukaryota,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula
Eukaryota,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia
Eukaryota,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora
Eukaryota,Eukaryota,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Surirella
Eukaryota,Eukaryota,Bacillariophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora
Eukaryota,Eukaryota,Bacillariophyta,Coscinodiscophyceae,,Aulacoseiraceae,Aulacoseira
Eukaryota,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros
Eukaryota,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella
Eukaryota,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira
Eukaryota,Eukaryota,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria
Eukaryota,Eukaryota,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Biddulphia
Eukaryota,Eukaryota,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Trigonium
Eukaryota,Eukaryota,Chromerida,,,,Chromera
Eukaryota,Eukaryota,Colponemidia,,,,Colponema
Eukaryota,Eukaryota,Euglenida,,Euglenales,,Colacium
Eukaryota,Eukaryota,Euglenida,,Euglenales,Euglenaceae,Cryptoglena
Eukaryota,Eukaryota,Euglenida,,Euglenales,Euglenaceae,Euglena
Eukaryota,Eukaryota,Euglenida,,Euglenales,Euglenaceae,Monomorphina
Eukaryota,Eukaryota,Euglenida,,Euglenales,Euglenaceae,Strombomonas
Eukaryota,Eukaryota,Euglenida,,Euglenales,Euglenaceae,Trachelomonas
Eukaryota,Eukaryota,Euglenida,,Euglenales,Peranemataceae,Scytomonas
Eukaryota,Eukaryota,Euglenida,,Euglenales,Phacaceae,Discoplastis
Eukaryota,Eukaryota,Euglenida,,Euglenales,Phacaceae,Lepocinclis
Eukaryota,Eukaryota,Euglenida,,Euglenales,Phacaceae,Phacus
Eukaryota,Eukaryota,Euglenida,,Eutreptiales,Astasiaceae,Gyropaigne
Eukaryota,Eukaryota,Euglenida,,Eutreptiales,Astasiaceae,Rhabdomonas
Eukaryota,Eukaryota,Euglenida,,Sphenomonadales,Sphenomonadidae,Petalomonas
Eukaryota,Eukaryota,Eustigmatophyceae,,,,Vacuoliviride
Eukaryota,Eukaryota,Eustigmatophyceae,,Eustigmatales,Monodopsidaceae,Nannochloropsis
Eukaryota,Eukaryota,Eustigmatophyceae,,Eustigmatales,Pseudocharaciopsidaceae,Pseudocharaciopsis
Eukaryota,Eukaryota,Eustigmatophyceae,,Goniochloridales,,Goniochloris
Eukaryota,Eukaryota,Eustigmatophyceae,,Goniochloridales,,Pseudostaurastrum
Eukaryota,Fungi,,,,Olpidiaceae,Olpidium
Eukaryota,Fungi,Ascomycota,Dothideomycetes,,Eremomycetaceae,Arthrographis
Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria
Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria
Eukaryota,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Verruconis
Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala
Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Phialophora
Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus
Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium
Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Xeromyces
Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces
Eukaryota,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Hypogymnia
Eukaryota,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Thelebolaceae,Thelebolus
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,,Candida
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,,Diutina
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,,Starmerella
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Ascoideaceae,Ascoidea
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Hyphopichia
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Dipodascus
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Galactomyces
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Geotrichum
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Magnusiomyces
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Saprochaete
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Sporopachydermia
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Yarrowia
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Kodamaea
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Metschnikowia
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Barnettozyma
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Cyberlindnera
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Starmera
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Brettanomyces
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Kregervanrija
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Martiniozyma
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Ogataea
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Saturnispora
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Cyniclomyces
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Hagleromyces
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kazachstania
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kluyveromyces
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Tetrapisispora
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycopsidaceae,Saccharomycopsis
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Blastobotrys
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Wickerhamiella
Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Zygoascus
Eukaryota,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,Schizosaccharomycetaceae,Schizosaccharomyces
Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ceratostomataceae,Sphaerodes
Eukaryota,Fungi,Ascomycota,Sordariomycetes,Microascales,,Brachyconidiellopsis
Eukaryota,Fungi,Ascomycota,Sordariomycetes,Microascales,,Sphaeronaemella
Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Eutypa
Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Tulasnellaceae,Tulasnella
Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Gomphales,Gomphaceae,Ramaria
Eukaryota,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Agaricostilbaceae,Sterigmatomyces
Eukaryota,Fungi,Basidiomycota,Atractiellomycetes,Atractiellales,Hoehnelomycetaceae,Atractiella
Eukaryota,Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Ditiola
Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Microstromatales,,Jaminaea
Eukaryota,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia
Eukaryota,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula
Eukaryota,Fungi,Basidiomycota,Moniliellomycetes,Moniliellales,Moniliellaceae,Moniliella
Eukaryota,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Phragmidiaceae,Phragmidium
Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Itersonilia
Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleraceae,Bullera
Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Derxomyces
Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Carcinomycetaceae,Carcinomyces
Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon
Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon
Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Vanrija
Eukaryota,Fungi,Basidiomycota,Tritirachiomycetes,Tritirachiales,Tritirachiaceae,Tritirachium
Eukaryota,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Fereydouniaceae,Fereydounia
Eukaryota,Fungi,Basidiomycota,Wallemiomycetes,Wallemiales,,Wallemia
Eukaryota,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Blastocladiaceae,Allomyces
Eukaryota,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Blastocladiaceae,Blastocladia
Eukaryota,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Blastocladiaceae,Blastocladiella
Eukaryota,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Catenariaceae,Catenaria
Eukaryota,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,,Zygorhizidium
Eukaryota,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytriomycetaceae,Chytriomyces
Eukaryota,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytriomycetaceae,Rhizoclosmatium
Eukaryota,Fungi,Chytridiomycota,Chytridiomycetes,Cladochytriales,Cladochytriaceae,Cladochytrium
Eukaryota,Fungi,Chytridiomycota,Chytridiomycetes,Cladochytriales,Endochytriaceae,Endochytrium
Eukaryota,Fungi,Chytridiomycota,Chytridiomycetes,Cladochytriales,Nowakowskiellaceae,Nowakowskiella
Eukaryota,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophydiales,Rhizophydiaceae,Rhizophydium
Eukaryota,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces
Eukaryota,Fungi,Chytridiomycota,Monoblepharidomycetes,Monoblepharidales,,Hyaloraphidium
Eukaryota,Fungi,Chytridiomycota,Monoblepharidomycetes,Monoblepharidales,Gonapodyaceae,Gonapodya
Eukaryota,Fungi,Chytridiomycota,Monoblepharidomycetes,Monoblepharidales,Harpochytriaceae,Harpochytrium
Eukaryota,Fungi,Chytridiomycota,Monoblepharidomycetes,Monoblepharidales,Monoblepharidaceae,Monoblepharella
Eukaryota,Fungi,Chytridiomycota,Neocallimastigomycetes,Neocallimastigales,Neocallimastigaceae,Cyllamyces
Eukaryota,Fungi,Chytridiomycota,Neocallimastigomycetes,Neocallimastigales,Neocallimastigaceae,Pecoramyces
Eukaryota,Fungi,Chytridiomycota,Neocallimastigomycetes,Neocallimastigales,Neocallimastigaceae,Piromyces
Eukaryota,Fungi,Cryptomycota,,,,Nucleophaga
Eukaryota,Fungi,Cryptomycota,,,,Paramicrosporidium
Eukaryota,Fungi,Cryptomycota,,,,Rozella
Eukaryota,Fungi,Microsporidia,,,,Microsporidium
Eukaryota,Fungi,Microsporidia,,,,Mitosporidium
Eukaryota,Fungi,Microsporidia,,,Amblyosporidae,Amblyospora
Eukaryota,Fungi,Microsporidia,,,Pseudonosematidae,Bryonosema
Eukaryota,Fungi,Microsporidia,,,Pseudonosematidae,Pseudonosema
Eukaryota,Fungi,Mucoromycota,,Mortierellales,Mortierellaceae,Mortierella
Eukaryota,Fungi,Mucoromycota,,Mucorales,Cunninghamellaceae,Chlamydoabsidia
Eukaryota,Fungi,Mucoromycota,,Mucorales,Cunninghamellaceae,Cunninghamella
Eukaryota,Fungi,Mucoromycota,,Mucorales,Lichtheimiaceae,Lichtheimia
Eukaryota,Fungi,Mucoromycota,,Mucorales,Mucoraceae,Mucor
Eukaryota,Fungi,Mucoromycota,,Mucorales,Pilobolaceae,Pilobolus
Eukaryota,Fungi,Mucoromycota,,Mucorales,Rhizopodaceae,Rhizopus
Eukaryota,Fungi,Mucoromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora
Eukaryota,Fungi,Zoopagomycota,,Harpellales,Legeriomycetaceae,Smittium
Eukaryota,Fungi,Zoopagomycota,,Zoopagales,Zoopagaceae,Acaulopage
